id,createdat,reportsuiteid,reportsuitename,data,hour,iddepartament,channel,visits,uniquevisitors,pageviews,orders,ordersserialized,revenue,bouncerate,exits,productviewserialized,cartaddserialized,checkoutserialized,checkoutaddresslist,checkoutpayment,checkoutconfirmation,bounces,entries
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,102,Canal - SEM Branding (WA),58,58,256,1,85,4,5,0,45,10,1,7,29,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,102,Canal - Social DPA (WA),41,41,77,0,0,1,0,0,37,2,0,1,34,40,15,37
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,102,Canal - Comparador de Preço (WA),37,37,76,0,0,0,0,0,33,1,0,0,35,45,15,33
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,102,Canal - SEM Search (WA),25,25,53,0,0,0,0,0,22,0,0,0,21,90,10,11
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,102,Canal - Retargeting (WA),24,24,62,0,0,1,1,0,20,4,0,1,22,50,10,20
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,102,Canal - Social Patrocinado (WA),19,19,34,0,0,0,0,0,16,0,0,0,12,0,0,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,102,Canal - Email Marketing (WA),18,17,33,0,0,0,0,0,12,0,0,0,14,66,2,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,102,Canal - Afiliados (WA),9,9,26,1,84,1,1,0,6,2,1,2,5,60,3,5
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,836,Canal - SEM PLA (WA),333,331,516,2,865,3,3,0,323,14,2,8,314,63,202,319
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,836,Canal - SEO (WA),86,86,202,1,339,1,1,0,77,11,1,4,66,66,18,27
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,836,Canal - Social DPA (WA),80,80,130,0,0,1,1,0,73,1,0,1,68,45,33,72
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,836,Canal - Comparador de Preço (WA),76,76,134,0,0,1,1,0,72,9,0,3,71,52,38,72
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,836,::unspecified::,49,49,113,1,519,3,3,0,38,7,1,2,30,50,9,18
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,836,Canal - SEM Branding (WA),30,30,103,1,1279,4,3,0,22,5,1,5,13,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,836,Canal - Retargeting (WA),22,22,38,0,0,0,0,0,22,0,0,0,20,57,12,21
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,836,Canal - SEM Search (WA),19,19,34,0,0,0,0,0,18,0,0,0,15,72,8,11
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,836,Canal - Email Marketing (WA),4,4,10,0,0,0,0,0,4,0,0,0,3,100,1,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,836,Canal - Afiliados (WA),3,3,6,0,0,1,1,0,3,1,0,1,1,50,1,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,836,Canal - Social Organico (WA),1,1,1,0,0,0,0,0,1,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - SEM PLA (WA),141,140,362,1,649,1,1,0,132,13,1,4,116,45,60,132
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - SEO (WA),86,86,265,0,0,1,0,0,71,4,0,3,57,62,17,27
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,::unspecified::,78,78,212,2,690,2,2,0,62,9,2,2,53,37,6,16
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - Comparador de Preço (WA),47,46,88,0,0,0,0,0,45,3,0,0,43,59,26,44
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - SEM Branding (WA),39,39,221,0,0,1,1,0,28,4,0,1,23,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - Retargeting (WA),31,31,63,0,0,0,0,0,28,1,0,0,28,57,16,28
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - Social DPA (WA),28,28,64,0,0,1,1,0,25,4,0,2,23,56,14,25
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - Email Marketing (WA),23,23,43,0,0,1,0,0,20,0,0,1,14,33,1,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - SEM Search (WA),6,6,19,0,0,0,0,0,5,0,0,0,5,66,2,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - Social Patrocinado (WA),3,3,10,0,0,0,0,0,3,0,0,0,3,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - Afiliados (WA),3,3,8,0,0,0,0,0,3,0,0,0,3,100,1,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - Social Organico (WA),1,1,3,0,0,0,0,0,1,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3279,Canal - Email Marketing  Parceiros (WA),1,1,1,0,0,0,0,0,1,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,::unspecified::,64,64,402,6,2036,6,6,0,53,16,6,6,39,68,11,16
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,Canal - SEO (WA),63,63,242,0,0,1,1,0,52,6,0,3,47,40,6,15
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,Canal - SEM PLA (WA),48,48,102,0,0,2,0,0,42,1,0,3,44,50,21,42
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,Canal - SEM Branding (WA),40,39,144,0,0,0,0,0,32,5,0,4,26,100,1,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,Canal - Social Patrocinado (WA),35,35,54,1,159,1,1,0,30,0,1,0,25,50,1,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,Canal - Social DPA (WA),19,19,50,0,0,0,0,0,17,0,0,0,17,58,10,17
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,Canal - Comparador de Preço (WA),19,19,45,0,0,1,1,0,17,3,0,1,16,35,6,17
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,Canal - SEM Search (WA),9,9,20,0,0,1,0,0,8,0,0,1,5,25,1,4
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,Canal - Retargeting (WA),8,8,27,0,0,0,0,0,7,0,0,1,5,28,2,7
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,Canal - Email Marketing (WA),3,3,7,0,0,0,0,0,3,1,0,0,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,Canal - Display Top Mid(WA),1,1,3,0,0,0,0,0,1,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,2809,Canal - Afiliados (WA),1,1,3,0,0,0,0,0,0,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3359,Canal - SEO (WA),57,57,114,1,399,1,1,0,48,5,1,2,38,73,11,15
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3359,Canal - SEM PLA (WA),37,37,59,0,0,0,0,0,34,1,0,1,33,55,19,34
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3359,::unspecified::,30,30,47,0,0,0,0,0,26,1,0,0,27,66,12,18
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3359,Canal - Social DPA (WA),21,21,35,0,0,0,0,0,14,0,0,0,19,64,9,14
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3359,Canal - SEM Branding (WA),17,17,57,0,0,1,0,0,6,3,0,1,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3359,Canal - Display Top Mid(WA),10,10,10,0,0,0,0,0,10,1,0,0,7,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3359,Canal - Email Marketing (WA),7,7,9,0,0,0,0,0,5,0,0,0,3,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3359,Canal - Retargeting (WA),6,6,11,0,0,0,0,0,5,1,0,0,6,60,3,5
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3359,Canal - Social Patrocinado (WA),4,4,5,0,0,0,0,0,4,1,0,0,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,3359,Canal - Comparador de Preço (WA),2,2,2,0,0,0,0,0,2,0,0,0,1,50,1,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,1886,Canal - SEM PLA (WA),65,65,88,0,0,0,0,0,64,2,0,1,64,71,45,63
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,1886,Canal - Social Patrocinado (WA),39,39,41,0,0,0,0,0,36,1,0,0,27,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,1886,Canal - Comparador de Preço (WA),20,20,26,0,0,0,0,0,20,0,0,0,19,65,13,20
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,1886,Canal - SEO (WA),16,16,32,0,0,0,0,0,11,0,0,1,10,75,3,4
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,1886,::unspecified::,14,14,16,0,0,0,0,0,10,3,0,0,10,100,4,4
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,1886,Canal - Social DPA (WA),8,8,14,0,0,0,0,0,7,0,0,0,8,28,2,7
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,1886,Canal - Email Marketing (WA),5,5,13,0,0,0,0,0,5,0,0,0,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,1886,Canal - Retargeting (WA),5,5,5,0,0,0,0,0,5,0,0,0,5,100,5,5
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,1886,Canal - Afiliados (WA),3,3,4,0,0,0,0,0,3,0,0,0,3,66,2,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,1886,Canal - SEM Branding (WA),3,3,3,0,0,0,0,0,3,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,1886,Canal - SEM Search (WA),2,2,2,0,0,0,0,0,2,0,0,0,2,100,2,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,29,Canal - SEM PLA (WA),70,70,172,0,0,1,0,0,65,4,0,2,64,55,35,63
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,29,Canal - SEO (WA),15,14,56,0,0,1,1,0,12,1,0,1,12,50,3,6
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,29,::unspecified::,13,13,16,0,0,0,0,0,11,1,0,0,10,100,7,7
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2673,Canal - SEO (WA),14,14,30,0,0,1,0,0,5,0,0,1,6,66,2,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2673,::unspecified::,8,8,20,0,0,0,0,0,1,0,0,2,2,0,0,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2673,Canal - SEM Branding (WA),5,5,26,0,0,0,0,0,0,0,0,1,3,null,1,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2673,Canal - Email Marketing (WA),4,4,7,0,0,0,0,0,0,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2673,Canal - Social DPA (WA),4,4,4,0,0,0,0,0,2,0,0,0,2,100,2,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2673,Canal - SEM PLA (WA),3,3,14,0,0,1,0,0,0,2,0,1,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2673,Canal - Retargeting (WA),3,3,10,0,0,0,0,0,1,0,0,0,1,0,0,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,318,::unspecified::,7,7,12,0,0,0,0,0,3,0,0,0,3,100,2,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,318,Canal - SEO (WA),6,6,13,0,0,0,0,0,3,0,0,0,5,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,318,Canal - Email Marketing (WA),4,4,4,0,0,0,0,0,2,0,0,0,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,318,Canal - Social DPA (WA),3,3,4,0,0,0,0,0,3,0,0,0,3,66,2,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,318,Canal - SEM PLA (WA),2,2,4,0,0,0,0,0,0,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,318,Canal - Afiliados (WA),1,1,5,0,0,0,0,0,1,1,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2042,Canal - SEM PLA (WA),5,5,8,0,0,0,0,0,3,1,0,0,4,33,1,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2042,Canal - SEO (WA),2,2,2,0,0,0,0,0,2,0,0,0,1,50,1,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2042,::unspecified::,1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2042,Canal - SEM Search (WA),1,1,1,0,0,0,0,0,1,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,15,2339,Canal - SEM PLA (WA),2,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - SEM PLA (WA),2357,2357,4216,6,5764,20,15,0,2156,72,6,43,2197,67,1419,2114
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,::unspecified::,478,478,1408,11,9732,16,14,0,380,44,11,18,348,60,81,133
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - SEO (WA),471,471,1542,4,3716,19,13,0,353,42,4,31,348,56,54,96
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - Comparador de Preço (WA),337,337,565,0,0,3,3,0,298,6,0,3,314,68,200,293
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - SEM Branding (WA),320,320,1134,6,5304,16,12,0,229,44,6,23,196,78,11,14
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - Social DPA (WA),218,218,412,0,0,2,1,0,201,4,0,5,195,58,116,200
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - SEM Search (WA),109,109,229,1,1423,2,2,0,84,5,1,1,76,79,23,29
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - Retargeting (WA),92,92,151,0,0,1,1,0,82,6,0,2,91,72,59,81
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - Email Marketing (WA),57,57,160,0,0,5,5,0,50,8,0,6,40,66,8,12
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - Social Patrocinado (WA),15,15,26,0,0,0,0,0,12,0,0,0,10,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - Afiliados (WA),11,11,18,0,0,0,0,0,8,1,0,0,8,66,2,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - Social Organico (WA),6,6,7,0,0,0,0,0,6,0,0,0,4,100,3,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,38,Canal - Direto (WA),2,2,8,0,0,1,1,0,0,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - SEM PLA (WA),302,302,675,0,0,4,4,0,271,27,0,14,276,52,141,267
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - SEO (WA),173,173,525,3,3977,6,5,0,139,15,3,7,114,55,20,36
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,::unspecified::,152,152,443,3,1978,9,7,0,116,21,3,13,106,63,35,55
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - SEM Branding (WA),104,104,411,3,5597,5,5,0,77,14,3,12,58,66,6,9
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - Comparador de Preço (WA),69,69,139,0,0,1,1,0,64,2,0,1,63,71,46,64
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - Email Marketing (WA),59,59,126,0,0,1,1,0,50,5,0,2,41,55,19,34
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - Social DPA (WA),42,42,75,1,1066,0,1,0,31,2,1,1,37,64,20,31
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - Retargeting (WA),32,32,53,0,0,0,0,0,29,2,0,1,27,65,17,26
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - SEM Search (WA),26,26,62,0,0,1,1,0,23,1,0,2,14,33,1,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - Afiliados (WA),23,23,72,1,1469,3,2,0,17,4,1,3,19,76,13,17
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - Social Patrocinado (WA),5,5,12,0,0,0,0,0,4,1,0,1,5,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - Display Top Mid(WA),2,2,8,0,0,0,0,0,2,1,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - Social Organico (WA),1,1,5,0,0,0,0,0,1,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,1,Canal - Email Marketing  Parceiros (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,977,Canal - SEM PLA (WA),228,228,463,1,128,4,4,0,212,10,1,9,210,58,122,209
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,977,Canal - SEO (WA),44,44,104,0,0,0,0,0,37,3,0,1,37,70,12,17
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,977,::unspecified::,26,26,67,1,69,2,2,0,20,2,1,2,15,50,5,10
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,977,Canal - SEM Branding (WA),19,19,84,1,379,1,1,0,9,8,1,2,10,0,0,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,977,Canal - Retargeting (WA),19,19,44,0,0,0,0,0,17,0,0,0,18,75,12,16
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,977,Canal - Comparador de Preço (WA),16,16,48,0,0,0,0,0,16,3,0,2,15,50,8,16
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,977,Canal - Social DPA (WA),15,15,30,0,0,0,0,0,13,1,0,0,14,61,8,13
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,977,Canal - SEM Search (WA),10,10,25,0,0,0,0,0,7,1,0,0,8,50,2,4
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,977,Canal - Email Marketing (WA),3,3,11,0,0,1,0,0,1,0,0,0,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,977,Canal - Afiliados (WA),3,3,3,0,0,0,0,0,3,0,0,0,3,100,2,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,977,Canal - Social Patrocinado (WA),1,1,11,0,0,0,0,0,0,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,836,Canal - SEM PLA (WA),164,164,277,0,0,0,0,0,155,6,0,2,156,63,98,155
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,836,Canal - SEO (WA),41,41,116,1,109,1,2,0,38,4,1,1,33,81,9,11
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,836,::unspecified::,27,27,58,0,0,0,0,0,22,2,0,1,19,66,6,9
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,836,Canal - Social DPA (WA),21,21,43,0,0,0,0,0,21,1,0,1,20,42,8,19
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,836,Canal - Comparador de Preço (WA),21,21,33,0,0,0,0,0,18,2,0,0,20,43,7,16
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,836,Canal - SEM Search (WA),11,11,31,0,0,0,0,0,10,1,0,1,11,50,4,8
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,836,Canal - SEM Branding (WA),11,11,28,0,0,0,0,0,8,2,0,0,6,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,836,Canal - Retargeting (WA),10,10,14,0,0,0,0,0,10,0,0,0,10,60,6,10
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,17,836,Canal - Email Marketing (WA),4,4,6,0,0,0,0,0,4,0,0,0,2,25,1,4
